#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T381/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 381|*|
#SANRT381|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20230104210000 4147.72
20230104220000 4147.72
20230104230000 4147.70
20230105000000 4147.68
20230105010000 4147.71
20230105020000 4147.65
20230105030000 4147.66
20230105040000 4147.69
20230105050000 4147.71
20230105060000 4147.72
20230105070000 4147.77
20230105080000 4147.80
20230105090000 4147.87
20230105100000 4147.86
20230105110000 4147.86
20230105120000 4147.82
20230105130000 4147.80
20230105140000 4147.71
20230105150000 4147.66
20230105160000 4147.74
20230105170000 4147.80
20230105180000 4147.93
20230105190000 4147.99
20230105200000 4148.06
20230105210000 4148.14
20230105220000 4148.18
20230105230000 4148.20
20230106000000 4148.24
20230106010000 4148.28
20230106020000 4148.33
20230106030000 4148.35
20230106040000 4148.38
20230106050000 4148.41
20230106060000 4148.45
20230106070000 4148.48
20230106080000 4148.48
20230106090000 4148.35
20230106100000 4148.25
20230106110000 4148.10
20230106120000 4147.97
20230106130000 4147.84
20230106140000 4147.74
20230106150000 4147.70
20230106160000 4147.71
20230106170000 4147.87
20230106180000 4148.10
20230106190000 4148.24
20230106200000 4148.31
20230106210000 4148.34
20230106220000 4148.34
20230106230000 4148.35
20230107000000 4148.37
20230107010000 4148.39
20230107020000 4148.39
20230107030000 4148.40
20230107040000 4148.41
20230107050000 4148.42
20230107060000 4148.46
20230107070000 4148.48
20230107080000 4148.36
20230107090000 4148.23
20230107100000 4148.22
20230107110000 4148.17
20230107120000 4148.07
20230107130000 4147.97
20230107140000 4147.82
20230107150000 4147.71
20230107160000 4147.75
20230107170000 4147.90
20230107180000 4148.03
20230107190000 4148.07
20230107200000 4148.08
20230107210000 4148.11
20230107220000 4148.09
20230107230000 4148.12
20230108000000 4148.16
20230108010000 4148.13
20230108020000 4148.13
20230108030000 4148.12
20230108040000 4148.10
20230108050000 4148.12
20230108060000 4148.16
20230108070000 4148.18
20230108080000 4148.18
20230108090000 4148.21
20230108100000 4148.18
20230108110000 4148.03
20230108120000 4147.88
20230108130000 4147.81
20230108140000 4147.73
20230108150000 4147.70
20230108160000 4147.78
20230108170000 4147.90
20230108180000 4148.03
20230108190000 4148.13
20230108200000 4148.18
20230108210000 4148.19
20230108220000 4148.18
20230108230000 4148.16
20230109000000 4148.16
20230109010000 4148.11
20230109020000 4148.10
20230109030000 4148.09
20230109040000 4148.09
20230109050000 4148.09
20230109060000 4148.07
20230109070000 4148.01
20230109080000 4147.95
20230109090000 4147.91
20230109100000 4147.88
20230109110000 4147.85
20230109120000 4147.84
20230109130000 4147.84
20230109140000 4147.89
20230109150000 4147.93
20230109160000 4147.96
20230109170000 4147.96
20230109180000 4147.99
20230109190000 4148.04
20230109200000 4148.01
20230109210000 4147.97
20230109220000 4148.03
20230109230000 4148.05
20230110000000 4148.08
20230110010000 4148.12
20230110020000 4148.18
20230110030000 4148.19
20230110040000 4148.23
20230110050000 4148.24
20230110060000 4148.23
20230110070000 4148.26
20230110080000 4148.35
20230110090000 4148.44
20230110100000 4148.51
20230110110000 4148.48
20230110120000 4148.49
20230110130000 4148.47
20230110140000 4148.51
20230110150000 4148.60
20230110160000 4148.74
20230110170000 4148.86
20230110180000 4148.97
20230110190000 4149.03
20230110200000 4149.12
20230110210000 4149.17
20230110220000 4149.22
20230110230000 4149.27
20230111000000 4149.31
20230111010000 4149.35
20230111020000 4149.41
20230111030000 4149.44
20230111040000 4149.50
20230111050000 4149.55
20230111060000 4149.61
20230111070000 4149.66
20230111080000 4149.72
20230111090000 4149.75
20230111100000 4149.77
20230111110000 4149.71
20230111120000 4149.65
20230111130000 4149.61
20230111140000 4149.59
20230111150000 4149.56
20230111160000 4149.62
20230111170000 4149.70
20230111180000 4149.82
20230111190000 4149.89
20230111200000 4149.96
20230111210000 4150.01
20230111220000 4150.04
20230111230000 4150.09
20230112000000 4150.13
20230112010000 4150.14
20230112020000 4150.17
20230112030000 4150.22
20230112040000 4150.28
20230112050000 4150.34
20230112060000 4150.40
20230112070000 4150.46
20230112080000 4150.46
20230112090000 4150.43
20230112100000 4150.33
20230112110000 4150.22
20230112120000 4150.10
20230112130000 4149.98
20230112140000 4149.90
20230112150000 4149.93
20230112160000 4150.00
20230112170000 4150.14
20230112180000 4150.32
20230112190000 4150.46
20230112200000 4150.55
20230112210000 4150.62
20230112220000 4150.67
20230112230000 4150.71
20230113000000 4150.74
20230113010000 4150.76
20230113020000 4150.77
20230113030000 4150.80
20230113040000 4150.80
20230113050000 4150.82
20230113060000 4150.84
20230113070000 4150.87
20230113080000 4150.88
20230113090000 4150.87
20230113100000 4150.80
20230113110000 4150.69
20230113120000 4150.54
20230113130000 4150.35
20230113140000 4150.29
20230113150000 4150.25
20230113160000 4150.32
20230113170000 4150.52
20230113180000 4150.67
20230113190000 4150.79
20230113200000 4150.86
20230113210000 4150.89
20230113220000 4150.92
20230113230000 4150.95
20230114000000 4150.95
20230114010000 4150.97
20230114020000 4150.99
20230114030000 4151.01
20230114040000 4151.00
20230114050000 4151.03
20230114060000 4151.04
20230114070000 4151.06
20230114080000 4151.05
20230114090000 4151.00
20230114100000 4150.92
20230114110000 4150.86
20230114120000 4150.78
20230114130000 4150.74
20230114140000 4150.78
20230114150000 4150.83
20230114160000 4150.84
20230114170000 4150.85
20230114180000 4150.87
20230114190000 4150.89
20230114200000 4150.91
20230114210000 4150.92
20230114220000 4150.93
20230114230000 4150.94
20230115000000 4150.97
20230115010000 4150.99
20230115020000 4151.03
20230115030000 4151.05
20230115040000 4151.07
20230115050000 4151.10
20230115060000 4151.16
20230115070000 4151.21
20230115080000 4151.24
20230115090000 4151.22
20230115100000 4151.17
20230115110000 4151.08
20230115120000 4151.01
20230115130000 4150.93
20230115140000 4150.92
20230115150000 4150.96
20230115160000 4151.01
20230115170000 4151.10
20230115180000 4151.18
20230115190000 4151.27
20230115200000 4151.31
20230115210000 4151.32
20230115220000 4151.34
20230115230000 4151.34
20230116000000 4151.34
20230116010000 4151.34
20230116020000 4151.34
20230116030000 4151.36
20230116040000 4151.35
20230116050000 4151.36
20230116060000 4151.36
20230116070000 4151.37
20230116080000 4151.38
20230116090000 4151.40
20230116100000 4151.38
20230116110000 4151.28
20230116120000 4151.27
20230116130000 4151.27
20230116140000 4151.25
20230116150000 4151.25
20230116160000 4151.32
20230116170000 4151.42
20230116180000 4151.51
20230116190000 4151.57
20230116200000 4151.59
20230116210000 4151.65
20230116220000 4151.70
20230116230000 4151.74
20230117000000 4151.75
20230117010000 4151.78
20230117020000 4151.84
20230117030000 4151.86
20230117040000 4151.88
20230117050000 4151.91
20230117060000 4151.94
20230117070000 4151.97
20230117080000 4152.01
20230117090000 4151.99
20230117100000 4151.92
20230117110000 4151.90
20230117120000 4151.85
20230117130000 4151.79
20230117140000 4151.76
20230117150000 4151.78
20230117160000 4151.81
20230117170000 4151.91
20230117180000 4152.04
20230117190000 4152.10
20230117200000 4152.16
20230117210000 4152.21
20230117220000 4152.25
20230117230000 4152.31
20230118000000 4152.36
20230118010000 4152.38
20230118020000 4152.41
20230118030000 4152.48
20230118040000 4152.51
20230118050000 4152.54
20230118060000 4152.57
20230118070000 4152.61
20230118080000 4152.49
20230118090000 4152.38
20230118100000 4152.33
20230118110000 4152.23
20230118120000 4152.11
20230118130000 4152.01
20230118140000 4151.95
20230118150000 4151.93
20230118160000 4151.97
20230118170000 4152.08
20230118180000 4152.27
20230118190000 4152.40
20230118200000 4152.44
20230118210000 4152.48
20230118220000 4152.52
20230118230000 4152.24
20230119000000 4151.96
20230119010000 4151.84
20230119020000 4151.78
20230119030000 4151.76
20230119040000 4151.73
20230119050000 4151.74
20230119060000 4151.75
20230119070000 4151.77
20230119080000 4151.71
20230119090000 4151.58
20230119100000 4151.56
20230119110000 4151.72
20230119120000 4151.76
20230119130000 4151.68
20230119140000 4151.72
20230119150000 4151.78
20230119160000 4151.84
20230119170000 4151.96
20230119180000 4152.02
20230119190000 4152.05
20230119200000 4152.05
20230119210000 4152.09
20230119220000 4152.08
20230119230000 4152.11
20230120000000 4152.13
20230120010000 4152.14
20230120020000 4152.14
20230120030000 4152.18
20230120040000 4152.24
20230120050000 4152.24
20230120060000 4152.24
20230120070000 4152.25
20230120080000 4152.21
20230120090000 4152.15
20230120100000 4152.13
20230120110000 4151.98
20230120120000 4151.87
20230120130000 4151.87
20230120140000 4151.92
20230120150000 4151.89
20230120160000 4151.93
20230120170000 4151.99
20230120180000 4152.06
20230120190000 4152.09
20230120200000 4152.11
20230120210000 4152.13
20230120220000 4152.14
20230120230000 4152.13
20230121000000 4152.15
20230121010000 4152.14
20230121020000 4152.14
20230121030000 4152.13
20230121040000 4152.12
20230121050000 4152.10
20230121060000 4152.12
20230121070000 4152.13
20230121080000 4152.10
20230121090000 4151.99
20230121100000 4151.91
20230121110000 4151.86
20230121120000 4151.82
20230121130000 4151.79
20230121140000 4151.77
20230121150000 4151.77
20230121160000 4151.76
20230121170000 4151.84
20230121180000 4151.95
20230121190000 4152.01
20230121200000 4151.99
20230121210000 4152.00
20230121220000 4152.00
20230121230000 4151.98
20230122000000 4151.97
20230122010000 4151.92
20230122020000 4151.89
20230122030000 4151.88
20230122040000 4151.87
20230122050000 4151.85
20230122060000 4151.85
20230122070000 4151.87
20230122080000 4151.99
20230122090000 4151.98
20230122100000 4151.99
20230122110000 4151.95
20230122120000 4151.94
20230122130000 4151.89
20230122140000 4151.90
20230122150000 4151.91
20230122160000 4151.94
20230122170000 4151.96
20230122180000 4152.01
20230122190000 4152.04
20230122200000 4152.06
20230122210000 4152.06
20230122220000 4152.10
20230122230000 4152.06
20230123000000 4152.07
20230123010000 4152.09
20230123020000 4152.15
20230123030000 4152.16
20230123040000 4152.14
20230123050000 4152.16
20230123060000 4152.16
20230123070000 4152.18
20230123080000 4152.20
20230123090000 4152.16
20230123100000 4152.20
20230123110000 4152.16
20230123120000 4152.14
20230123130000 4152.15
20230123140000 4152.14
20230123150000 4152.10
20230123160000 4152.10
20230123170000 4152.14
20230123180000 4152.19
20230123190000 4152.24
20230123200000 4152.28
20230123210000 4152.24
20230123220000 4152.26
20230123230000 4152.27
20230124000000 4152.28
20230124010000 4152.28
20230124020000 4152.30
20230124030000 4152.33
20230124040000 4152.32
20230124050000 4152.36
20230124060000 4152.37
20230124070000 4152.41
20230124080000 4152.35
20230124090000 4152.34
20230124100000 4152.31
20230124110000 4152.28
20230124120000 4152.26
20230124130000 4152.21
20230124140000 4152.24
20230124150000 4152.24
20230124160000 4152.28
20230124170000 4152.35
20230124180000 4152.37
20230124190000 4152.38
20230124200000 4152.40
20230124210000 4152.40
20230124220000 4152.41
20230124230000 4152.39
20230125000000 4152.39
20230125010000 4152.38
20230125020000 4152.40
20230125030000 4152.44
20230125040000 4152.44
20230125050000 4152.45
20230125060000 4152.46
20230125070000 4152.49
20230125080000 4152.50
20230125090000 4152.50
20230125100000 4152.51
20230125110000 4152.48
20230125120000 4152.47
20230125130000 4152.44
20230125140000 4152.43
20230125150000 4152.44
20230125160000 4152.75
20230125170000 4152.88
20230125180000 4153.01
20230125190000 4153.13
20230125200000 4153.22
20230125210000 4153.29
20230125220000 4153.31
20230125230000 4153.34
20230126000000 4153.37
20230126010000 4153.41
20230126020000 4153.45
20230126030000 4153.47
20230126040000 4153.50
20230126050000 4153.55
20230126060000 4153.63
20230126070000 4153.40
20230126080000 4153.40
20230126090000 4153.25
20230126100000 4153.14
20230126110000 4153.04
20230126120000 4152.93
20230126130000 4152.85
20230126140000 4152.79
20230126150000 4152.73
20230126160000 4152.77
20230126170000 4152.82
20230126180000 4153.00
20230126190000 4153.13
20230126200000 4153.21
20230126210000 4153.26
20230126220000 4153.30
20230126230000 4153.27
20230127000000 4153.26
20230127010000 4153.30
20230127020000 4153.35
20230127030000 4153.40
20230127040000 4153.41
20230127050000 4153.44
20230127060000 4153.47
20230127070000 4153.48
20230127080000 4153.42
20230127090000 4153.25
20230127100000 4153.07
20230127110000 4152.89
20230127120000 4152.71
20230127130000 4152.57
20230127140000 4152.48
20230127150000 4152.42
20230127160000 4152.41
20230127170000 4152.54
20230127180000 4152.74
20230127190000 4152.91
20230127200000 4153.01
20230127210000 4153.07
20230127220000 4153.13
20230127230000 4153.08
20230128000000 4153.07
20230128010000 4153.06
20230128020000 4153.11
20230128030000 4153.16
20230128040000 4153.23
20230128050000 4153.28
20230128060000 4153.32
20230128070000 4153.36
20230128080000 4153.34
20230128090000 4153.19
20230128100000 4153.04
20230128110000 4152.91
20230128120000 4152.77
20230128130000 4152.65
20230128140000 4152.60
20230128150000 4152.56
20230128160000 4152.56
20230128170000 4152.65
20230128180000 4152.88
20230128190000 4153.02
20230128200000 4153.12
20230128210000 4153.18
20230128220000 4153.24
20230128230000 4153.27
20230129000000 4153.29
20230129010000 4153.29
20230129020000 4153.29
20230129030000 4153.30
20230129040000 4153.30
20230129050000 4153.30
20230129060000 4153.31
20230129070000 4153.33
20230129080000 4153.27
20230129090000 4153.13
20230129100000 4152.99
20230129110000 4152.85
20230129120000 4152.75
20230129130000 4152.66
20230129140000 4152.65
20230129150000 4152.74
20230129160000 4152.82
20230129170000 4152.91
20230129180000 4152.99
20230129190000 4153.06
20230129200000 4153.12
20230129210000 4153.17
20230129220000 4153.22
20230129230000 4153.27
20230130000000 4153.31
20230130010000 4153.35
20230130020000 4153.39
20230130030000 4153.44
20230130040000 4153.47
20230130050000 4153.49
20230130060000 4153.54
20230130070000 4153.59
20230130080000 4153.63
20230130090000 4153.61
20230130100000 4153.50
20230130110000 4153.45
20230130120000 4153.41
20230130130000 4153.38
20230130140000 4153.36
20230130150000 4153.35
20230130160000 4153.36
20230130170000 4153.43
20230130180000 4153.54
20230130190000 4153.61
20230130200000 4153.68
20230130210000 4153.74
20230130220000 4153.78
20230130230000 4153.80
20230131000000 4153.82
20230131010000 4153.71
20230131020000 4153.77
20230131030000 4153.83
20230131040000 4153.82
20230131050000 4153.84
20230131060000 4153.87
20230131070000 4153.87
20230131080000 4153.79
20230131090000 4153.63
20230131100000 4153.57
20230131110000 4153.46
20230131120000 4153.34
20230131130000 4153.24
20230131140000 4153.15
20230131150000 4153.09
20230131160000 4153.08
20230131170000 4153.15
20230131180000 4153.35
20230131190000 4153.49
20230131200000 4153.55
20230131210000 4153.62
20230131220000 4153.67
20230131230000 4153.67
20230201000000 4153.69
20230201010000 4153.68
20230201020000 4153.69
20230201030000 4153.70
20230201040000 4153.72
20230201050000 4153.77
20230201060000 4153.79
20230201070000 4153.78
20230201080000 4153.73
20230201090000 4153.63
20230201100000 4153.48
20230201110000 4153.33
20230201120000 4153.20
20230201130000 4153.09
20230201140000 4153.01
20230201150000 4152.95
20230201160000 4152.96
20230201170000 4153.06
20230201180000 4153.29
20230201190000 4153.43
20230201200000 4153.56
20230201210000 4153.61
20230201220000 4153.66
20230201230000 4153.70
20230202000000 4153.72
20230202010000 4153.74
20230202020000 4153.77
20230202030000 4153.80
20230202040000 4153.83
20230202050000 4153.87
20230202060000 4153.90
20230202070000 4153.90
20230202080000 4153.85
20230202090000 4153.71
20230202100000 4153.54
20230202110000 4153.39
20230202120000 4153.26
20230202130000 4153.15
20230202140000 4153.10
20230202150000 4153.13
20230202160000 4153.17
20230202170000 4153.22
20230202180000 4153.32
20230202190000 4153.40
20230202200000 4153.46
20230202210000 4153.53
20230202220000 4153.60
20230202230000 4153.63
20230203000000 4153.65
